lat,lon,n_nodes,conf_min_dist,wtime,exp_err_m,weight
38.98067120307245,-78.11260654883152,3.0,98.41603090780139,2024-06-24 01:54:02,86.0,0.00013520822065981613
38.98068769532224,-78.11262797291315,3.0,92.90198389600589,2024-06-24 01:55:31,86.0,0.00013520822065981613
38.98051564803015,-78.11290467132795,3.0,92.90198389600589,2024-06-24 01:57:04,86.0,0.00013520822065981613
38.98043870899837,-78.11301774167674,4.0,92.90198389600589,2024-06-24 02:00:04,86.0,0.00013520822065981613
38.98033219982105,-78.11304323783784,3.0,92.90198389600589,2024-06-24 02:01:32,86.0,0.00013520822065981613
38.98046462470012,-78.11275543469591,4.0,92.90198389600589,2024-06-24 02:03:00,86.0,0.00013520822065981613
38.98028290371839,-78.1131161721495,3.0,92.90198389600589,2024-06-24 02:06:01,86.0,0.00013520822065981613
38.980282220619195,-78.11313603478916,3.0,98.41603090780139,2024-06-24 02:07:39,86.0,0.00013520822065981613
38.98025204162512,-78.11308765814238,3.0,98.41603090780139,2024-06-24 02:09:02,86.0,0.00013520822065981613
38.98104956238258,-78.11228331342316,3.0,92.90198389600589,2024-06-24 02:10:30,86.0,0.00013520822065981613
38.980424246865276,-78.11307626886793,4.0,98.41603090780139,2024-06-24 02:12:03,86.0,0.00013520822065981613
38.980434027387524,-78.11297216063457,4.0,98.41603090780139,2024-06-24 02:13:33,86.0,0.00013520822065981613
38.98130723857092,-78.11221786741498,3.0,98.41603090780139,2024-06-24 02:15:01,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 02:16:32,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 02:18:00,86.0,0.00013520822065981613
38.98130723857092,-78.11221786741498,3.0,98.41603090780139,2024-06-24 02:24:02,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 02:28:33,86.0,0.00013520822065981613
38.981149249477426,-78.11221700957107,3.0,98.41603090780139,2024-06-24 02:33:00,86.0,0.00013520822065981613
38.98046506630289,-78.1130042951703,4.0,98.41603090780139,2024-06-24 02:39:04,86.0,0.00013520822065981613
38.98032139996518,-78.11299431533966,3.0,98.41603090780139,2024-06-24 02:42:00,86.0,0.00013520822065981613
38.981149249477426,-78.11221700957107,3.0,98.41603090780139,2024-06-24 02:43:32,86.0,0.00013520822065981613
38.980434027387524,-78.11297216063457,4.0,98.41603090780139,2024-06-24 02:45:00,86.0,0.00013520822065981613
38.9802834832074,-78.11304526153766,3.0,98.41603090780139,2024-06-24 02:49:34,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 02:51:07,86.0,0.00013520822065981613
38.98050823381224,-78.11290662407245,4.0,92.90198389600589,2024-06-24 02:52:35,86.0,0.00013520822065981613
38.980434027387524,-78.11297216063457,4.0,98.41603090780139,2024-06-24 02:54:03,86.0,0.00013520822065981613
38.981220151675494,-78.11220261740431,3.0,98.41603090780139,2024-06-24 02:57:04,86.0,0.00013520822065981613
38.98104956238258,-78.11228331342316,3.0,92.90198389600589,2024-06-24 02:58:32,86.0,0.00013520822065981613
38.981149249477426,-78.11221700957107,3.0,98.41603090780139,2024-06-24 03:03:06,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 03:04:34,86.0,0.00013520822065981613
38.98022774365965,-78.11312046302564,3.0,98.41603090780139,2024-06-24 03:09:03,86.0,0.00013520822065981613
38.98040179112447,-78.11302275393044,4.0,98.41603090780139,2024-06-24 03:10:41,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 03:12:09,86.0,0.00013520822065981613
38.980380003979356,-78.11305775635275,4.0,98.41603090780139,2024-06-24 03:13:37,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 03:15:00,86.0,0.00013520822065981613
38.98040179112447,-78.11302275393044,4.0,98.41603090780139,2024-06-24 03:18:01,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 03:19:31,86.0,0.00013520822065981613
38.981220151675494,-78.11220261740431,3.0,98.41603090780139,2024-06-24 03:21:02,86.0,0.00013520822065981613
38.98040179112447,-78.11302275393044,4.0,98.41603090780139,2024-06-24 03:22:30,86.0,0.00013520822065981613
38.98089703625773,-78.11248690407723,4.0,92.90198389600589,2024-06-24 03:24:00,86.0,0.00013520822065981613
38.98055936227372,-78.11263378284424,3.0,98.41603090780139,2024-06-24 03:25:31,86.0,0.00013520822065981613
38.98025493669893,-78.113289277411,3.0,98.41603090780139,2024-06-24 03:28:32,86.0,0.00013520822065981613
38.98029115057502,-78.11334453407507,3.0,98.41603090780139,2024-06-24 03:31:33,86.0,0.00013520822065981613
38.98025493669893,-78.113289277411,3.0,98.41603090780139,2024-06-24 03:33:01,86.0,0.00013520822065981613
38.980319034668035,-78.1131717624914,3.0,98.41603090780139,2024-06-24 03:34:31,86.0,0.00013520822065981613
38.98029115057502,-78.11334453407507,3.0,98.41603090780139,2024-06-24 03:36:02,86.0,0.00013520822065981613
38.98028411354037,-78.11323513082273,3.0,98.41603090780139,2024-06-24 03:37:30,86.0,0.00013520822065981613
38.98036120271594,-78.11309778042379,3.0,98.41603090780139,2024-06-24 03:39:04,86.0,0.00013520822065981613
38.98041025240937,-78.11309386091749,3.0,98.41603090780139,2024-06-24 03:40:31,86.0,0.00013520822065981613
38.98051726593783,-78.11281958474156,3.0,110.75457099090045,2024-06-24 03:42:04,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 03:43:32,139.0,5.175715542673774e-05
38.98040544896563,-78.1130550252124,3.0,110.75457099090045,2024-06-24 03:45:00,139.0,5.175715542673774e-05
38.98052170635799,-78.11276089355769,3.0,110.75457099090045,2024-06-24 03:46:33,139.0,5.175715542673774e-05
38.980442968877334,-78.112975964355,3.0,104.34443607823266,2024-06-24 03:48:01,139.0,5.175715542673774e-05
38.98040544896563,-78.1130550252124,3.0,110.75457099090045,2024-06-24 03:49:34,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 03:51:02,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 03:52:30,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 03:54:03,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 03:55:31,139.0,5.175715542673774e-05
38.98179483219708,-78.11265338116544,3.0,110.75457099090045,2024-06-24 03:58:33,139.0,5.175715542673774e-05
38.98179483219708,-78.11265338116544,3.0,110.75457099090045,2024-06-24 04:00:00,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 04:01:33,139.0,5.175715542673774e-05
38.980481466491725,-78.1128839335276,3.0,117.73170405170917,2024-06-24 04:03:02,139.0,5.175715542673774e-05
38.98068151859636,-78.11261521678058,3.0,110.75457099090045,2024-06-24 04:04:30,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 04:06:12,139.0,5.175715542673774e-05
38.98071859792856,-78.11264996485751,3.0,104.34443607823266,2024-06-24 04:07:30,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 04:10:31,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 04:12:00,139.0,5.175715542673774e-05
38.981273819019975,-78.11231839653799,4.0,98.41603090780139,2024-06-24 04:19:34,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 04:25:31,86.0,0.00013520822065981613
38.980380003979356,-78.11305775635275,4.0,98.41603090780139,2024-06-24 04:27:04,86.0,0.00013520822065981613
38.98022774365965,-78.11312046302564,3.0,98.41603090780139,2024-06-24 04:30:05,86.0,0.00013520822065981613
38.980931444701504,-78.11239518364732,5.0,98.41603090780139,2024-06-24 04:33:12,86.0,0.00013520822065981613
38.98042167842121,-78.11286170823607,3.0,98.41603090780139,2024-06-24 04:34:34,86.0,0.00013520822065981613
38.980997011119975,-78.11251508099804,4.0,98.41603090780139,2024-06-24 04:36:02,86.0,0.00013520822065981613
38.981220151675494,-78.11220261740431,3.0,98.41603090780139,2024-06-24 04:37:31,86.0,0.00013520822065981613
38.98208293296587,-78.11307138705901,3.0,98.41603090780139,2024-06-24 04:39:03,86.0,0.00013520822065981613
38.98042167842121,-78.11286170823607,3.0,98.41603090780139,2024-06-24 04:40:36,86.0,0.00013520822065981613
38.9809315513402,-78.11249446162182,4.0,98.41603090780139,2024-06-24 04:42:00,86.0,0.00013520822065981613
38.98204303962757,-78.11334620756291,3.0,98.41603090780139,2024-06-24 04:43:32,86.0,0.00013520822065981613
38.98206045597828,-78.11350336766883,3.0,92.90198389600589,2024-06-24 04:45:00,86.0,0.00013520822065981613
38.98103934556878,-78.11247910156041,4.0,92.90198389600589,2024-06-24 04:46:33,86.0,0.00013520822065981613
38.982041335567686,-78.11367628878874,3.0,92.90198389600589,2024-06-24 04:48:01,86.0,0.00013520822065981613
38.98112695307859,-78.11224939363751,3.0,92.90198389600589,2024-06-24 04:49:34,86.0,0.00013520822065981613
38.98057208049218,-78.11295439302232,5.0,87.74813767500933,2024-06-24 04:51:02,86.0,0.00013520822065981613
38.980470409249094,-78.11299045101826,5.0,87.74813767500933,2024-06-24 04:52:30,86.0,0.00013520822065981613
38.98071992878149,-78.11268108202219,5.0,92.90198389600589,2024-06-24 04:54:03,86.0,0.00013520822065981613
38.98103388591069,-78.11251111998943,4.0,87.74813767500933,2024-06-24 04:55:31,86.0,0.00013520822065981613
38.9807471491664,-78.1126798946789,4.0,87.74813767500933,2024-06-24 04:57:04,86.0,0.00013520822065981613
38.98107649080238,-78.1124749049428,4.0,87.74813767500933,2024-06-24 04:58:37,86.0,0.00013520822065981613
38.980420130800496,-78.11302939474392,5.0,87.74813767500933,2024-06-24 05:00:00,86.0,0.00013520822065981613
38.980721676400414,-78.1126110104173,4.0,92.90198389600589,2024-06-24 05:01:47,86.0,0.00013520822065981613
38.980763302168164,-78.11266119744461,4.0,87.74813767500933,2024-06-24 05:03:01,86.0,0.00013520822065981613
38.980478709827004,-78.11287782808782,4.0,92.90198389600589,2024-06-24 05:04:34,86.0,0.00013520822065981613
38.98033559064672,-78.11295961349738,3.0,92.90198389600589,2024-06-24 05:06:02,86.0,0.00013520822065981613
38.98120774604086,-78.11225715881095,3.0,92.90198389600589,2024-06-24 05:07:30,86.0,0.00013520822065981613
38.98097216613982,-78.11229320477042,3.0,92.90198389600589,2024-06-24 05:09:03,86.0,0.00013520822065981613
38.98112695307859,-78.11224939363751,3.0,92.90198389600589,2024-06-24 05:10:31,86.0,0.00013520822065981613
38.98097216613982,-78.11229320477042,3.0,92.90198389600589,2024-06-24 05:12:04,86.0,0.00013520822065981613
38.98112695307859,-78.11224939363751,3.0,92.90198389600589,2024-06-24 05:13:32,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:15:00,86.0,0.00013520822065981613
38.98097216613982,-78.11229320477042,3.0,92.90198389600589,2024-06-24 05:16:33,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:18:01,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:19:39,86.0,0.00013520822065981613
38.98037652343512,-78.11294647249414,4.0,92.90198389600589,2024-06-24 05:21:02,86.0,0.00013520822065981613
38.98056615612211,-78.11276304806081,4.0,98.41603090780139,2024-06-24 05:22:30,86.0,0.00013520822065981613
38.98097216613982,-78.11229320477042,3.0,92.90198389600589,2024-06-24 05:24:03,86.0,0.00013520822065981613
38.981051772897644,-78.11224597057132,3.0,92.90198389600589,2024-06-24 05:25:31,86.0,0.00013520822065981613
38.98037652343512,-78.11294647249414,4.0,92.90198389600589,2024-06-24 05:27:04,86.0,0.00013520822065981613
38.98112695307859,-78.11224939363751,3.0,92.90198389600589,2024-06-24 05:28:32,86.0,0.00013520822065981613
38.980796031407536,-78.11262797999387,4.0,98.41603090780139,2024-06-24 05:31:33,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:33:01,86.0,0.00013520822065981613
38.98078585671186,-78.1126670312396,4.0,92.90198389600589,2024-06-24 05:34:44,86.0,0.00013520822065981613
38.98040179112447,-78.11302275393044,4.0,98.41603090780139,2024-06-24 05:36:02,86.0,0.00013520822065981613
38.98097216613982,-78.11229320477042,3.0,92.90198389600589,2024-06-24 05:37:35,86.0,0.00013520822065981613
38.981149249477426,-78.11221700957107,3.0,98.41603090780139,2024-06-24 05:39:07,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 05:40:30,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 05:42:00,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 05:43:31,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 05:45:00,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:46:38,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:52:39,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:55:30,86.0,0.00013520822065981613
38.9808109477275,-78.11254521154069,4.0,98.41603090780139,2024-06-24 05:57:03,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 05:58:36,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 06:00:09,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 06:01:32,86.0,0.00013520822065981613
38.98022774365965,-78.11312046302564,3.0,98.41603090780139,2024-06-24 06:03:05,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 06:06:01,86.0,0.00013520822065981613
38.980900058509434,-78.1123285327303,4.0,98.41603090780139,2024-06-24 06:07:30,86.0,0.00013520822065981613
38.980478709827004,-78.11287782808782,4.0,92.90198389600589,2024-06-24 06:09:02,86.0,0.00013520822065981613
38.98078420966476,-78.11260519868777,4.0,92.90198389600589,2024-06-24 06:10:35,86.0,0.00013520822065981613
38.98030249824649,-78.11299632469711,5.0,98.41603090780139,2024-06-24 06:12:03,86.0,0.00013520822065981613
38.9805368017238,-78.11275553377995,4.0,98.41603090780139,2024-06-24 06:13:31,86.0,0.00013520822065981613
38.98048550977444,-78.11282329220207,4.0,98.41603090780139,2024-06-24 06:15:04,86.0,0.00013520822065981613
38.98041158321561,-78.11286130707907,3.0,92.90198389600589,2024-06-24 06:16:32,86.0,0.00013520822065981613
38.98032455335658,-78.11291549240373,3.0,98.41603090780139,2024-06-24 06:18:20,86.0,0.00013520822065981613
38.98032455335658,-78.11291549240373,3.0,98.41603090780139,2024-06-24 06:22:33,86.0,0.00013520822065981613
38.98032455335658,-78.11291549240373,3.0,98.41603090780139,2024-06-24 06:24:02,86.0,0.00013520822065981613
38.98032455335658,-78.11291549240373,3.0,98.41603090780139,2024-06-24 06:25:34,86.0,0.00013520822065981613
38.98036996336141,-78.11286062263022,3.0,98.41603090780139,2024-06-24 06:27:02,86.0,0.00013520822065981613
38.98042214374331,-78.11283454726573,4.0,98.41603090780139,2024-06-24 06:28:36,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 06:30:24,86.0,0.00013520822065981613
38.980560609411675,-78.11270174679606,4.0,92.90198389600589,2024-06-24 06:31:31,86.0,0.00013520822065981613
38.98051665973613,-78.11282466670228,4.0,92.90198389600589,2024-06-24 06:33:09,86.0,0.00013520822065981613
38.98075640455773,-78.11263648565902,4.0,92.90198389600589,2024-06-24 06:34:32,86.0,0.00013520822065981613
38.98028642970861,-78.11296142977146,3.0,98.41603090780139,2024-06-24 06:37:33,86.0,0.00013520822065981613
38.980366749758446,-78.11299300755383,3.0,92.90198389600589,2024-06-24 06:39:06,86.0,0.00013520822065981613
38.980370143876904,-78.11291469923326,3.0,92.90198389600589,2024-06-24 06:40:31,86.0,0.00013520822065981613
38.980370143876904,-78.11291469923326,3.0,92.90198389600589,2024-06-24 06:42:04,86.0,0.00013520822065981613
38.98033559064672,-78.11295961349738,3.0,92.90198389600589,2024-06-24 06:43:30,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 06:45:03,86.0,0.00013520822065981613
38.98033092747208,-78.11281763690037,5.0,98.41603090780139,2024-06-24 06:46:31,86.0,0.00013520822065981613
38.98045199769104,-78.1127968257624,4.0,98.41603090780139,2024-06-24 06:48:04,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 06:49:37,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 06:51:00,86.0,0.00013520822065981613
38.980478709827004,-78.11287782808782,4.0,92.90198389600589,2024-06-24 06:52:33,86.0,0.00013520822065981613
38.98068874681181,-78.11052850085893,3.0,117.73170405170917,2024-06-24 06:54:01,139.0,5.175715542673774e-05
38.98051665973613,-78.11282466670228,4.0,92.90198389600589,2024-06-24 06:55:30,86.0,0.00013520822065981613
38.980478709827004,-78.11287782808782,4.0,92.90198389600589,2024-06-24 06:57:02,86.0,0.00013520822065981613
38.980478709827004,-78.11287782808782,4.0,92.90198389600589,2024-06-24 06:58:30,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 07:00:03,86.0,0.00013520822065981613
38.980478709827004,-78.11287782808782,4.0,92.90198389600589,2024-06-24 07:01:41,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:03:04,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 07:04:31,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:06:15,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 07:07:32,86.0,0.00013520822065981613
38.98025920564585,-78.11291695861401,3.0,98.41603090780139,2024-06-24 07:09:00,86.0,0.00013520822065981613
38.980734304424686,-78.1126312585984,4.0,98.41603090780139,2024-06-24 07:10:33,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:12:01,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 07:16:30,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:19:31,86.0,0.00013520822065981613
38.98065806296302,-78.11260379839133,4.0,98.41603090780139,2024-06-24 07:21:01,86.0,0.00013520822065981613
38.98025204162512,-78.11308765814238,3.0,98.41603090780139,2024-06-24 07:24:00,86.0,0.00013520822065981613
38.98028642970861,-78.11296142977146,3.0,98.41603090780139,2024-06-24 07:27:01,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:28:34,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:30:02,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 07:31:31,86.0,0.00013520822065981613
38.98029015257428,-78.11288325384392,3.0,98.41603090780139,2024-06-24 07:33:08,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:34:30,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:36:04,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:37:31,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:39:04,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:40:32,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:42:00,86.0,0.00013520822065981613
38.98039192817775,-78.11295212895351,4.0,98.41603090780139,2024-06-24 07:43:33,86.0,0.00013520822065981613
38.98039192817775,-78.11295212895351,4.0,98.41603090780139,2024-06-24 07:45:01,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:46:34,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:48:02,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 07:49:35,86.0,0.00013520822065981613
38.98028642970861,-78.11296142977146,3.0,98.41603090780139,2024-06-24 07:51:04,86.0,0.00013520822065981613
38.98075189295228,-78.11261092464707,4.0,98.41603090780139,2024-06-24 07:52:31,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 07:54:14,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:55:32,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 07:57:00,86.0,0.00013520822065981613
38.980199714530734,-78.11300114129983,3.0,104.34443607823266,2024-06-24 07:58:33,139.0,5.175715542673774e-05
38.98039192817775,-78.11295212895351,4.0,98.41603090780139,2024-06-24 08:00:01,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:03:02,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 08:04:31,86.0,0.00013520822065981613
38.98039192817775,-78.11295212895351,4.0,98.41603090780139,2024-06-24 08:06:02,86.0,0.00013520822065981613
38.980734304424686,-78.1126312585984,4.0,98.41603090780139,2024-06-24 08:10:31,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:12:04,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 08:13:32,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 08:15:00,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 08:16:33,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 08:18:01,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:21:02,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:22:30,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:24:03,86.0,0.00013520822065981613
38.98040427742789,-78.11285720664368,4.0,98.41603090780139,2024-06-24 08:25:31,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:27:04,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:28:32,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:30:00,86.0,0.00013520822065981613
38.98040427742789,-78.11285720664368,4.0,98.41603090780139,2024-06-24 08:31:33,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 08:33:00,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 08:34:30,86.0,0.00013520822065981613
38.98039192817775,-78.11295212895351,4.0,98.41603090780139,2024-06-24 08:36:01,86.0,0.00013520822065981613
38.980779036648435,-78.11258026040991,4.0,98.41603090780139,2024-06-24 08:37:31,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 08:39:04,86.0,0.00013520822065981613
38.98040427742789,-78.11285720664368,4.0,98.41603090780139,2024-06-24 08:40:30,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:42:03,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:43:31,86.0,0.00013520822065981613
38.98098980825089,-78.11222923750822,3.0,98.41603090780139,2024-06-24 08:45:01,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 08:48:05,86.0,0.00013520822065981613
38.980444133809364,-78.11287946612028,4.0,98.41603090780139,2024-06-24 08:49:48,86.0,0.00013520822065981613
38.98039192817775,-78.11295212895351,4.0,98.41603090780139,2024-06-24 08:51:01,86.0,0.00013520822065981613
38.98023144192549,-78.11302723272904,3.0,98.41603090780139,2024-06-24 08:52:30,86.0,0.00013520822065981613
38.980412281886245,-78.11292357508283,4.0,98.41603090780139,2024-06-24 08:54:02,86.0,0.00013520822065981613
38.98113876407224,-78.11219450141942,3.0,98.41603090780139,2024-06-24 08:55:30,86.0,0.00013520822065981613
38.98042167842121,-78.11286170823607,3.0,98.41603090780139,2024-06-24 08:57:03,86.0,0.00013520822065981613
38.98025503015136,-78.11299908435089,3.0,98.41603090780139,2024-06-24 08:58:31,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 09:03:15,86.0,0.00013520822065981613
38.98106696038688,-78.11222059796634,3.0,98.41603090780139,2024-06-24 09:06:05,86.0,0.00013520822065981613
38.98074167424039,-78.11248981332058,3.0,104.34443607823266,2024-06-24 09:16:33,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:18:04,139.0,5.175715542673774e-05
38.98179483219708,-78.11265338116544,3.0,110.75457099090045,2024-06-24 09:19:32,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:21:07,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:22:32,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:24:06,139.0,5.175715542673774e-05
38.98068852019388,-78.11261839146378,3.0,117.73170405170917,2024-06-24 09:25:34,139.0,5.175715542673774e-05
38.98179483219708,-78.11265338116544,3.0,110.75457099090045,2024-06-24 09:27:02,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:28:35,139.0,5.175715542673774e-05
38.981775746011074,-78.1126188096605,3.0,110.75457099090045,2024-06-24 09:30:08,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:31:31,139.0,5.175715542673774e-05
38.98070301016883,-78.11263371792629,3.0,110.75457099090045,2024-06-24 09:33:04,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 09:34:31,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 09:36:04,139.0,5.175715542673774e-05
38.980509566214046,-78.11288338927402,3.0,110.75457099090045,2024-06-24 09:37:37,139.0,5.175715542673774e-05
